,strctid,gsq_foot,x,y,numprec
2217,S0024645,2751.838,-94.48356,37.115190000000005,0.0
2218,S0024559,2911.134,-94.48241,37.11493,2.0
2219,S0024558,2809.648,-94.48273,37.11481,2.0
2220,S0024555,2987.893,-94.48297,37.11574,4.0
2221,S0024556,3342.502,-94.48252,37.11571,1.0
2222,S0024643,2585.939,-94.48299,37.11551,2.0
2223,S0024652,3469.9,-94.48212,37.11503,1.0
2224,S0024557,3771.983,-94.48222,37.1157,1.0
2225,S0024653,2812.831,-94.48228,37.11533,1.0
2226,S0024642,2765.543,-94.48304,37.11529,1.0
2227,S0024641,2534.792,-94.48306,37.11507,1.0
2228,S0024640,3118.661,-94.48306,37.11469,1.0
2229,S0024788,3355.827,-94.4808,37.11605,2.0
2230,S0031276,1000.553,-94.47765,37.11357,3.0
2231,S0024849,3516.579,-94.48112,37.11605,3.0
2232,S0024917,1529.803,-94.47856,37.11567,1.0
2233,S0024921,1500.766,-94.47855,37.11608,2.0
2234,S0031269,1789.961,-94.47768,37.11291,2.0
2235,S0024811,2797.678,-94.48205,37.11609,1.0
2236,S0024833,3569.965,-94.48049,37.116040000000005,1.0
2237,S0024576,2132.335,-94.48351,37.11615,2.0
2238,S0024844,2965.166,-94.47903,37.11488,1.0
2239,S0031275,1598.6229999999998,-94.47765,37.11346,1.0
2240,S0024783,3231.421,-94.47984,37.11606,2.0
2241,S0031279,1434.135,-94.47764,37.11384,1.0
2242,S0024812,2308.099,-94.47773,37.11407,1.0
2243,S0024572,2879.292,-94.48267,37.11617,2.0
2244,S0031272,1323.061,-94.47766,37.1132,1.0
2245,S0024926,1362.6760000000002,-94.47805,37.11607,2.0
2246,S0031273,1387.164,-94.47767,37.11328,1.0
2247,S0024843,3327.456,-94.4791,37.11407,2.0
2248,S0031277,1563.12,-94.47765,37.11365,2.0
2249,S0024702,2282.294,-94.47639,37.11312,2.0
2250,S0031274,1100.78,-94.47766,37.11338,1.0
2251,S0024674,2942.848,-94.4791,37.11352,4.0
2252,S0024785,3337.045,-94.47913,37.11299,1.0
2253,S0024817,3382.68,-94.48174,37.11609,2.0
2254,S0031271,1419.684,-94.47768,37.1131,2.0
2255,S0031270,1284.901,-94.47768,37.11302,2.0
2256,S0024579,2879.277,-94.48405,37.11614,2.0
2257,S0024574,3220.06,-94.48323,37.11615,2.0
2258,S0024569,2170.713,-94.47953,37.11602,2.0
2259,S0024918,1493.638,-94.47856,37.11573,4.0
2260,S0031278,1269.036,-94.47764,37.11376,2.0
2261,S0024794,3149.7540000000004,-94.47904,37.11538,3.0
2262,S0024758,3464.541,-94.48017,37.11603,3.0
2263,S0024899,1255.865,-94.47858,37.11537,2.0
2264,S0024678,2872.086,-94.47897,37.11613,1.0
2265,S0024900,1696.154,-94.47858,37.11542,2.0
2266,S0024703,512.0354,-94.47662,37.11337,2.0
2267,S0024925,1348.053,-94.47805,37.11596,2.0
2268,S0024578,2821.181,-94.48378,37.11616,4.0
2269,S0024570,2552.683,-94.48235,37.11609,2.0
2270,S0024573,2910.41,-94.48296,37.11614,3.0
2271,S0024922,1553.769,-94.47854,37.11614,1.0
2272,S0031268,1217.818,-94.47768,37.11283,1.0
2273,S0024816,3608.672,-94.48143,37.11608,1.0
2274,S0024677,2820.673,-94.47897,37.11585,1.0
2275,S0024676,3001.325,-94.479,37.11562,3.0
2276,S0024891,1530.625,-94.47862,37.11452,2.0
2277,S0024673,3434.15,-94.47913,37.11325,1.0
2278,S0024750,2570.0,-94.47833,37.11345,2.0
2279,S0024852,4442.195,-94.47846,37.11416,2.0
2280,S0024903,1729.076,-94.47812,37.11542,4.0
2281,S0024896,1554.005,-94.4786,37.115,1.0
2282,S0024891,1530.625,-94.47862,37.11452,2.0
2283,S0024902,1679.2120000000002,-94.47768,37.1154,1.0
2284,S0024924,1521.947,-94.47807,37.11569,1.0
2285,S0024851,1731.317,-94.47864,37.11433,2.0
2286,S0024890,2009.669,-94.47814,37.11414,2.0
2287,S0024890,2009.669,-94.47814,37.11414,2.0
2288,S0024889,1170.125,-94.4781,37.11402,2.0
2289,S0024850,3307.9040000000005,-94.47908,37.11382,5.0
2290,S0024675,3339.724,-94.47904,37.1146,1.0
2291,S0024894,1521.569,-94.47861,37.11479,3.0
2292,S0024795,2919.011,-94.47907,37.11435,1.0
2293,S0024850,3307.9040000000005,-94.47908,37.11382,4.0
2294,S0024897,1511.355,-94.47859,37.11515,2.0
2295,S0024924,1521.947,-94.47807,37.11569,2.0
2296,S0024902,1679.2120000000002,-94.47768,37.1154,2.0
2297,S0024852,4442.195,-94.47846,37.11416,2.0
2298,S0024893,1526.1329999999998,-94.47861,37.11473,2.0
2299,S0024752,2794.639,-94.47821,37.11366,1.0
2300,S0024901,1550.82,-94.47778,37.11542,2.0
2301,S0024750,2570.0,-94.47833,37.11345,1.0
2302,S0024894,1521.569,-94.47861,37.11479,1.0
2303,S0024846,2784.131,-94.47906,37.1151,4.0
2304,S0024904,1800.186,-94.47802,37.11542,1.0
2305,S0024915,1407.797,-94.47808,37.11497,3.0
2306,S0024914,1602.645,-94.47807,37.11482,1.0
2307,S0024910,1561.229,-94.47781,37.11451,1.0
2308,S0024910,1561.229,-94.47781,37.11451,2.0
2309,S0024907,1481.0510000000002,-94.47781,37.11465,1.0
2310,S0024909,1509.86,-94.47782,37.11443,4.0
2311,S0024914,1602.645,-94.47807,37.11482,2.0
2312,S0024916,1641.0510000000002,-94.47808,37.11502,2.0
2313,S0024909,1509.86,-94.47782,37.11443,2.0
2314,S0024911,1551.094,-94.4781,37.11448,1.0
2315,S0024908,1609.572,-94.47781,37.11472,1.0
2316,S0024916,1641.0510000000002,-94.47808,37.11502,2.0
2317,S0024670,2748.844,-94.47969,37.11411,2.0
2318,S0024671,3621.007,-94.47967,37.11436,2.0
2319,S0024669,3101.522,-94.47968,37.11384,2.0
2320,S0024665,2995.344,-94.48025,37.11412,2.0
2321,S0024666,5251.429,-94.48023,37.11437,1.0
2322,S0024784,3386.072,-94.47971,37.11299,2.0
2323,S0024790,3263.844,-94.48018,37.11325,2.0
2324,S0024667,2828.769,-94.47974,37.11327,3.0
2325,S0024848,3531.438,-94.48018,37.11467,4.0
2326,S0024664,3170.2,-94.48023,37.11374,2.0
2327,S0024663,1858.013,-94.48026,37.11358,4.0
2328,S0024668,3491.011,-94.47969,37.11356,2.0
2329,S0024672,3985.267,-94.47966,37.11465,2.0
2330,S0024862,2987.244,-94.48029,37.11296,0.0
2331,S0024563,4092.229,-94.48038,37.1156,2.0
2332,S0024823,2820.454,-94.48108,37.11565,1.0
2333,S0024567,3115.708,-94.48007,37.1151,2.0
2334,S0024564,3630.833,-94.48005,37.11564,1.0
2335,S0024568,3828.679,-94.47965,37.11505,2.0
2336,S0024831,2858.7090000000003,-94.48074,37.11562,2.0
2337,S0024660,3107.088,-94.48174,37.11562,2.0
2338,S0024822,5244.656,-94.48145,37.1156,1.0
2339,S0024658,2500.106,-94.48165,37.11535,2.0
2340,S0024565,3662.955,-94.48076,37.11509,2.0
2341,S0024566,3219.452,-94.48042,37.11509,1.0
2342,S0024825,2872.659,-94.47958,37.1156,2.0
2343,S0024845,3920.647,-94.47961,37.11535,1.0
2344,S0024562,2922.573,-94.48111,37.11509,1.0
2345,S0024787,2747.425,-94.48158,37.1151,0.0
2346,S0024110,394.1452,-94.47319,37.11501,2.0
2347,S0024117,474.677,-94.47289,37.11462,5.0
2348,S0024135,534.1145,-94.47494,37.11367,2.0
2349,S0024120,1648.575,-94.47459,37.11427,3.0
2350,S0024132,899.2734,-94.47491,37.11379,2.0
2351,S0024120,1648.575,-94.47459,37.11427,2.0
2352,S0024111,2809.046,-94.47286,37.11487,2.0
2353,S0024142,2191.984,-94.47491,37.11332,2.0
2354,S0024142,2191.984,-94.47491,37.11332,3.0
2355,S0024135,534.1145,-94.47494,37.11367,5.0
2356,S0024134,796.2274,-94.4748,37.11368,0.0
2357,S0024095,647.8326,-94.47159,37.11681,1.0
2358,S0024095,647.8326,-94.47159,37.11681,2.0
2359,S0024095,647.8326,-94.47159,37.11681,1.0
2360,S0024095,647.8326,-94.47159,37.11681,1.0
2361,S0024095,647.8326,-94.47159,37.11681,2.0
2362,S0024095,647.8326,-94.47159,37.11681,2.0
2363,S0024095,647.8326,-94.47159,37.11681,1.0
2364,S0024094,1158.578,-94.47137,37.11685,3.0
2365,S0024094,1158.578,-94.47137,37.11685,3.0
2366,S0024094,1158.578,-94.47137,37.11685,2.0
2367,S0024094,1158.578,-94.47137,37.11685,3.0
2368,S0024094,1158.578,-94.47137,37.11685,1.0
2369,S0024094,1158.578,-94.47137,37.11685,1.0
2370,S0024094,1158.578,-94.47137,37.11685,2.0
2371,S0024094,1158.578,-94.47137,37.11685,1.0
2372,S0024094,1158.578,-94.47137,37.11685,2.0
2373,S0024094,1158.578,-94.47137,37.11685,1.0
2374,S0024094,1158.578,-94.47137,37.11685,3.0
2375,S0024096,1293.729,-94.47365,37.11679,2.0
2376,S0024096,1293.729,-94.47365,37.11679,2.0
2377,S0024096,1293.729,-94.47365,37.11679,3.0
2378,S0024096,1293.729,-94.47365,37.11679,4.0
2379,S0024096,1293.729,-94.47365,37.11679,2.0
2380,S0024096,1293.729,-94.47365,37.11679,3.0
2381,S0024096,1293.729,-94.47365,37.11679,2.0
2382,S0024096,1293.729,-94.47365,37.11679,4.0
2383,S0024096,1293.729,-94.47365,37.11679,2.0
2384,S0024096,1293.729,-94.47365,37.11679,2.0
2385,S0024096,1293.729,-94.47365,37.11679,2.0
2386,S0024096,1293.729,-94.47365,37.11679,1.0
2387,S0024097,1759.078,-94.4756,37.11674,1.0
2388,S0024097,1759.078,-94.4756,37.11674,1.0
2389,S0024097,1759.078,-94.4756,37.11674,2.0
2390,S0024097,1759.078,-94.4756,37.11674,1.0
2391,S0024097,1759.078,-94.4756,37.11674,2.0
2392,S0024097,1759.078,-94.4756,37.11674,2.0
2393,S0024097,1759.078,-94.4756,37.11674,1.0
2394,S0024097,1759.078,-94.4756,37.11674,1.0
2395,S0024097,1759.078,-94.4756,37.11674,3.0
2396,S0024097,1759.078,-94.4756,37.11674,3.0
2397,S0024097,1759.078,-94.4756,37.11674,2.0
2398,S0024097,1759.078,-94.4756,37.11674,2.0
2399,S0024097,1759.078,-94.4756,37.11674,0.0
2400,S0024097,1759.078,-94.4756,37.11674,0.0
2401,S0024097,1759.078,-94.4756,37.11674,0.0
2402,S0024097,1759.078,-94.4756,37.11674,0.0
2403,S0024097,1759.078,-94.4756,37.11674,0.0
2404,S0024245,1959.831,-94.51026,37.11958,1.0
2405,S0024270,1985.01,-94.50877,37.11867,1.0
2406,S0024269,721.5629,-94.50861,37.11879,3.0
2407,S0024267,278.1863,-94.50922,37.11896,2.0
2408,S0024292,141.9512,-94.50773,37.119,4.0
2409,S0023826,971.749,-94.47169,37.11263,1.0
2410,S0023828,1727.5379999999998,-94.47077,37.11256,2.0
2411,S0023576,2405.396,-94.47301,37.11258,2.0
2412,S0023826,971.749,-94.47169,37.11263,5.0
2413,S0023576,2405.396,-94.47301,37.11258,2.0
2414,S0023575,2362.971,-94.47426,37.11265,2.0
2415,S0023827,2362.39,-94.47146,37.11261,2.0
2416,S0024130,1133.708,-94.47234,37.11385,2.0
2417,S0024113,2491.714,-94.47219,37.11472,3.0
2418,S0024099,445.1771,-94.47215,37.11613,2.0
2419,S0024113,2491.714,-94.47219,37.11472,5.0
2420,S0024109,1136.58,-94.47191,37.11504,2.0
2421,S0024112,1781.54,-94.47157,37.11485,2.0
2422,S0024130,1133.708,-94.47234,37.11385,4.0
2423,S0024109,1136.58,-94.47191,37.11504,0.0
2424,S0024102,721.2866,-94.47139,37.11573,0.0
2425,S0024248,1535.384,-94.50942,37.11837,1.0
2426,S0024248,1535.384,-94.50942,37.11837,4.0
2427,S0023829,1115.972,-94.46748,37.11222,3.0
2428,S0024756,3380.763,-94.48304,37.11374,1.0
2429,S0024682,2446.612,-94.48402,37.11308,2.0
2430,S0024552,3919.44,-94.48366,37.11353,2.0
2431,S0024553,2850.635,-94.48344,37.11384,2.0
2432,S0024554,3516.559,-94.48318,37.11405,1.0
2433,S0024755,2899.983,-94.48307,37.11352,1.0
2434,S0024681,2974.363,-94.4832,37.11318,1.0
2435,S0024561,3060.006,-94.48222,37.11452,1.0
2436,S0024754,2810.591,-94.4826,37.1143,2.0
2437,S0024649,2912.7070000000003,-94.48195,37.11365,3.0
2438,S0024560,3234.601,-94.48197,37.11462,2.0
2439,S0024650,2776.342,-94.48194,37.11394,2.0
2440,S0024680,2741.443,-94.48248,37.11319,2.0
2441,S0024753,3806.13,-94.48253,37.11367,3.0
2442,S0024648,3490.837,-94.48195,37.11333,3.0
2443,S0024651,1864.957,-94.48192,37.11424,1.0
2444,S0024757,3091.5890000000004,-94.48196,37.11302,1.0
2445,S0024832,3868.802,-94.4808,37.11382,1.0
2446,S0024829,4229.895,-94.48135,37.11356,4.0
2447,S0024661,3630.266,-94.48077,37.11408,5.0
2448,S0024853,3081.335,-94.48138,37.11303,2.0
2449,S0024847,3508.9,-94.48075,37.11467,2.0
2450,S0024657,2367.452,-94.48144,37.11467,2.0
2451,S0024655,2459.104,-94.48133,37.11412,2.0
2452,S0024808,3312.9190000000003,-94.4808,37.11354,1.0
2453,S0024662,2643.2870000000003,-94.48076,37.11436,2.0
2454,S0024662,2643.2870000000003,-94.48076,37.11436,1.0
2455,S0024828,2948.241,-94.48138,37.11386,2.0
2456,S0024661,3630.266,-94.48077,37.11408,1.0
2457,S0024853,3081.335,-94.48138,37.11303,4.0
2458,S0024655,2459.104,-94.48133,37.11412,0.0
2459,S0024656,2168.134,-94.48138,37.1144,0.0
2460,S0000229,2487.878,-94.48625,37.11232,2.0
2461,S0000210,1458.745,-94.48571,37.11268,2.0
2462,S0001114,3297.638,-94.48517,37.1127,1.0
2463,S0000092,1214.696,-94.4847,37.11232,1.0
2464,S0000090,1445.8370000000002,-94.4847,37.11217,4.0
2465,S0000208,1598.0220000000002,-94.48618,37.11269,1.0
2466,S0000231,2573.715,-94.48572,37.11226,1.0
2467,S0000209,1871.532,-94.48592,37.11267,5.0
2468,S0000230,2494.878,-94.48596,37.11229,2.0
2469,S0000207,2159.461,-94.48663,37.11264,4.0
2470,S0000204,1214.697,-94.48735,37.11272,5.0
2471,S0000205,1604.616,-94.48713,37.11272,3.0
2472,S0000206,1511.6229999999998,-94.48692,37.11268,2.0
2473,S0000228,1529.618,-94.48657,37.11226,2.0
2474,S0000225,1596.679,-94.48737,37.11229,2.0
2475,S0000203,1206.436,-94.48755,37.11274,1.0
2476,S0000205,1604.616,-94.48713,37.11272,2.0
2477,S0000223,1251.848,-94.48781,37.11229,3.0
2478,S0000204,1214.697,-94.48735,37.11272,3.0
2479,S0000224,1629.386,-94.48759,37.1123,0.0
2480,S0000228,1529.618,-94.48657,37.11226,0.0
2481,S0000334,380.8496,-94.4908,37.10928,1.0
2482,S0000157,959.6176,-94.49174,37.10992,2.0
2483,S0000335,899.7777,-94.49082,37.10917,2.0
2484,S0000158,568.9656,-94.49185,37.1098,3.0
2485,S0000333,670.2458,-94.49089,37.10933,3.0
2486,S0000326,521.9985,-94.48878,37.11022,2.0
2487,S0000193,1413.219,-94.4939,37.11045,3.0
2488,S0000327,2452.29,-94.49287,37.10967,4.0
2489,S0000247,1551.479,-94.48833,37.11155,2.0
2490,S0000178,2177.465,-94.49337,37.11006,2.0
2491,S0000159,1382.323,-94.49167,37.10968,2.0
2492,S0000536,2640.337,-94.48915,37.111990000000006,4.0
2493,S0000533,3432.406,-94.48835,37.111990000000006,2.0
2494,S0000328,1538.621,-94.49261,37.10967,4.0
2495,S0000196,2717.324,-94.48823,37.11268,2.0
2496,S0000588,1349.667,-94.49168,37.10923,7.0
2497,S0000159,1382.323,-94.49167,37.10968,2.0
2498,S0000609,1902.418,-94.49331,37.11037,2.0
2499,S0000321,3389.432,-94.49022,37.11023,2.0
2500,S0000532,1295.678,-94.4883,37.11231,3.0
2501,S0000610,2165.269,-94.49386,37.11065,3.0
2502,S0000199,3219.042,-94.48866,37.11274,2.0
2503,S0000338,2690.565,-94.48948,37.10926,1.0
2504,S0000247,1551.479,-94.48833,37.11155,2.0
2505,S0000175,1521.936,-94.49283,37.11002,2.0
2506,S0000332,2339.423,-94.49141,37.10921,5.0
2507,S0000180,2261.158,-94.4933,37.11063,2.0
2508,S0000532,1295.678,-94.4883,37.11231,2.0
2509,S0000243,1913.279,-94.4894,37.11158,1.0
2510,S0000610,2165.269,-94.49386,37.11065,2.0
2511,S0000177,2011.728,-94.49272,37.11131,2.0
2512,S0000195,2212.936,-94.49381,37.111,1.0
2513,S0000193,1413.219,-94.4939,37.11045,3.0
2514,S0000194,2930.893,-94.49386,37.11131,1.0
2515,S0000336,2739.502,-94.4905,37.10918,1.0
2516,S0000535,1259.687,-94.48891,37.112,3.0
2517,S0000192,1486.98,-94.49393,37.11011,2.0
2518,S0000160,1342.566,-94.49216,37.10964,1.0
2519,S0000192,1486.98,-94.49393,37.11011,2.0
2520,S0000609,1902.418,-94.49331,37.11037,1.0
2521,S0000181,1965.803,-94.49332,37.11093,1.0
2522,S0000338,2690.565,-94.48948,37.10926,1.0
2523,S0000199,3219.042,-94.48866,37.11274,2.0
2524,S0000590,1471.186,-94.4935,37.10969,1.0
2525,S0000321,3389.432,-94.49022,37.11023,1.0
2526,S0000332,2339.423,-94.49141,37.10921,1.0
2527,S0000195,2212.936,-94.49381,37.111,1.0
2528,S0000181,1965.803,-94.49332,37.11093,2.0
2529,S0000590,1471.186,-94.4935,37.10969,1.0
2530,S0000200,2323.172,-94.48909,37.11272,1.0
2531,S0000246,1619.598,-94.48866,37.11156,1.0
2532,S0000243,1913.279,-94.4894,37.11158,1.0
2533,S0000194,2930.893,-94.49386,37.11131,1.0
2534,S0000339,1238.601,-94.49017,37.10917,1.0
2535,S0000339,1238.601,-94.49017,37.10917,2.0
2536,S0000196,2717.324,-94.48823,37.11268,1.0
2537,S0000531,2216.14,-94.48863,37.11234,2.0
2538,S0000180,2261.158,-94.4933,37.11063,1.0
2539,S0000191,1744.871,-94.49387,37.10969,1.0
2540,S0000336,2739.502,-94.4905,37.10918,1.0
2541,S0000536,2640.337,-94.48915,37.111990000000006,1.0
2542,S0000200,2323.172,-94.48909,37.11272,2.0
2543,S0000669,1677.415,-94.49326,37.11133,2.0
2544,S0000246,1619.598,-94.48866,37.11156,1.0
2545,S0000588,1349.667,-94.49168,37.10923,1.0
2546,S0000535,1259.687,-94.48891,37.112,1.0
2547,S0000669,1677.415,-94.49326,37.11133,1.0
2548,S0000531,2216.14,-94.48863,37.11234,2.0
2549,S0000533,3432.406,-94.48835,37.111990000000006,1.0
2550,S0000327,2452.29,-94.49287,37.10967,1.0
2551,S0000178,2177.465,-94.49337,37.11006,1.0
2552,S0000191,1744.871,-94.49387,37.10969,1.0
2553,S0000175,1521.936,-94.49283,37.11002,2.0
2554,S0000160,1342.566,-94.49216,37.10964,5.0
2555,S0000328,1538.621,-94.49261,37.10967,1.0
2556,S0000177,2011.728,-94.49272,37.11131,1.0
2557,S0000176,4354.592000000001,-94.49276,37.11038,1.0
2558,S0000667,4241.431,-94.49338,37.11169,31.0
2559,S0000176,4354.592000000001,-94.49276,37.11038,0.0
2560,S0000176,4354.592000000001,-94.49276,37.11038,0.0
2561,S0000667,4241.431,-94.49338,37.11169,0.0
2562,S0000667,4241.431,-94.49338,37.11169,0.0
2563,S0000341,5938.53,-94.49011,37.1097,0.0
2564,S0000341,5938.53,-94.49011,37.1097,0.0
2565,S0000341,5938.53,-94.49011,37.1097,0.0
2566,S0000341,5938.53,-94.49011,37.1097,0.0
2567,S0000201,13257.84,-94.48981,37.11262,0.0
2568,S0000201,13257.84,-94.48981,37.11262,0.0
2569,S0000201,13257.84,-94.48981,37.11262,0.0
2570,S0000201,13257.84,-94.48981,37.11262,0.0
2571,S0000201,13257.84,-94.48981,37.11262,0.0
2572,S0000201,13257.84,-94.48981,37.11262,0.0
2573,S0000201,13257.84,-94.48981,37.11262,0.0
2574,S0000673,16252.71,-94.49013,37.11208,0.0
2575,S0000673,16252.71,-94.49013,37.11208,0.0
2576,S0000673,16252.71,-94.49013,37.11208,0.0
2577,S0000673,16252.71,-94.49013,37.11208,0.0
2578,S0000325,1734.723,-94.48872,37.11071,3.0
2579,S0000325,1734.723,-94.48872,37.11071,1.0
2580,S0000324,1619.598,-94.48896,37.11073,2.0
2581,S0000324,1619.598,-94.48896,37.11073,2.0
2582,S0000197,1985.088,-94.48835,37.11074,1.0
2583,S0000197,1985.088,-94.48835,37.11074,2.0
2584,S0000198,3082.2990000000004,-94.48831,37.11114,2.0
2585,S0000198,3082.2990000000004,-94.48831,37.11114,2.0
2586,S0000198,3082.2990000000004,-94.48831,37.11114,5.0
2587,S0023271,7539.718000000001,-94.50582,37.10923,2.0
2588,S0023321,1636.229,-94.49985,37.1125,3.0
2589,S0023187,1769.006,-94.50024,37.11171,2.0
2590,S0023279,2305.765,-94.50504,37.11311,2.0
2591,S0031241,2543.236,-94.50114,37.11031,5.0
2592,S0023265,2096.493,-94.50514,37.11058,3.0
2593,S0023274,2097.013,-94.50468,37.11021,1.0
2594,S0023256,2529.978,-94.50507,37.11228,2.0
2595,S0023265,2096.493,-94.50514,37.11058,2.0
2596,S0023320,1698.763,-94.49995,37.1125,2.0
2597,S0031484,4515.853,-94.50098,37.10928,2.0
2598,S0023236,2042.692,-94.50135,37.11228,3.0
2599,S0023177,2648.542,-94.50218,37.11013,1.0
2600,S0023264,2332.815,-94.50507,37.11206,2.0
2601,S0023246,2196.116,-94.50513,37.11102,1.0
2602,S0031240,2482.408,-94.5017,37.11002,3.0
2603,S0023258,1993.747,-94.50502,37.113240000000005,7.0
2604,S0023178,2529.34,-94.50243,37.11018,2.0
2605,S0023269,1704.234,-94.5053,37.11023,2.0
2606,S0023251,1705.781,-94.50069,37.11172,2.0
2607,S0023160,1770.088,-94.50094,37.11214,1.0
2608,S0023320,1698.763,-94.49995,37.1125,1.0
2609,S0023331,3297.625,-94.50996,37.11094,2.0
2610,S0023174,2015.752,-94.50146,37.11064,3.0
2611,S0031240,2482.408,-94.5017,37.11002,1.0
2612,S0023230,2024.378,-94.50142,37.11092,4.0
2613,S0023175,2402.453,-94.50139,37.11021,2.0
2614,S0023244,1895.968,-94.50047,37.11172,2.0
2615,S0023204,1784.58,-94.50002,37.11211,2.0
2616,S0023254,1851.014,-94.49934,37.11168,2.0
2617,S0023246,2196.116,-94.50513,37.11102,2.0
2618,S0023249,2061.229,-94.50504,37.1129,4.0
2619,S0023161,2183.39,-94.50134,37.111990000000006,1.0
2620,S0023179,1994.449,-94.50269,37.11016,1.0
2621,S0023160,1770.088,-94.50094,37.11214,5.0
2622,S0031241,2543.236,-94.50114,37.11031,3.0
2623,S0023285,2337.661,-94.50953,37.11112,2.0
2624,S0023274,2097.013,-94.50468,37.11021,2.0
2625,S0023299,858.1757,-94.50669,37.113240000000005,2.0
2626,S0023179,1994.449,-94.50269,37.11016,1.0
2627,S0023178,2529.34,-94.50243,37.11018,2.0
2628,S0023180,2280.216,-94.50294,37.11014,2.0
2629,S0023250,2247.52,-94.50517,37.11087,1.0
2630,S0023280,2067.434,-94.5051,37.11144,1.0
2631,S0023204,1784.58,-94.50002,37.11211,1.0
2632,S0023244,1895.968,-94.50047,37.11172,3.0
2633,S0023275,3804.415,-94.50527,37.109190000000005,2.0
2634,S0023186,1794.1989999999998,-94.49979,37.1121,4.0
2635,S0023284,10192.47,-94.5097,37.11227,1.0
2636,S0023301,951.3892,-94.50562,37.11329,1.0
2637,S0023299,858.1757,-94.50669,37.113240000000005,3.0
2638,S0023292,2024.485,-94.50508,37.11193,1.0
2639,S0031484,4515.853,-94.50098,37.10928,2.0
2640,S0023209,1915.889,-94.49979,37.1117,1.0
2641,S0023230,2024.378,-94.50142,37.11092,3.0
2642,S0023270,10297.12,-94.50554,37.1092,3.0
2643,S0023283,2117.5660000000003,-94.5051,37.11126,5.0
2644,S0023321,1636.229,-94.49985,37.1125,1.0
2645,S0023208,1826.152,-94.50001,37.11172,2.0
2646,S0023209,1915.889,-94.49979,37.1117,4.0
2647,S0023170,2182.616,-94.50137,37.11118,2.0
2648,S0023175,2402.453,-94.50139,37.11021,1.0
2649,S0023284,10192.47,-94.5097,37.11227,1.0
2650,S0023210,1649.11,-94.50346,37.11018,2.0
2651,S0023170,2182.616,-94.50137,37.11118,4.0
2652,S0023174,2015.752,-94.50146,37.11064,1.0
2653,S0023249,2061.229,-94.50504,37.1129,3.0
2654,S0023301,951.3892,-94.50562,37.11329,4.0
2655,S0023275,3804.415,-94.50527,37.109190000000005,2.0
2656,S0023300,809.9698,-94.50629,37.11325,2.0
2657,S0023186,1794.1989999999998,-94.49979,37.1121,2.0
2658,S0023264,2332.815,-94.50507,37.11206,4.0
2659,S0023208,1826.152,-94.50001,37.11172,1.0
2660,S0023292,2024.485,-94.50508,37.11193,2.0
2661,S0023247,2082.824,-94.50504,37.11246,1.0
2662,S0023251,1705.781,-94.50069,37.11172,3.0
2663,S0023173,2308.323,-94.50124,37.11066,7.0
2664,S0023173,2308.323,-94.50124,37.11066,3.0
2665,S0023262,2305.083,-94.50506,37.1127,2.0
2666,S0023071,8916.865,-94.51044,37.1099,3.0
